Taxi ID,Date,Time,Latitude,Longitude,Temperature
289,2002/2/14,18:00:10.473493+01,41.8797914,12.50837104,11.25337692
289,2002/3/14,15:03:38.747133+01,41.92645677,12.52320623,15.56451358
289,2002/3/14,17:59:56.14511+01,41.89762528,12.47944632,14.54501865
289,2002/3/14,18:00:08.155788+01,41.89762528,12.47944632,12.33207328
290,2002/1/14,05:33:15.112912+01,41.82959256,12.42002467,4.043289771
290,2002/1/14,05:35:01.633028+01,41.84030241,12.45280953,7.461956644
290,2002/1/14,05:57:46.093528+01,41.90387139,12.48742479,6.107814938
290,2002/1/14,08:34:56.697792+01,41.82779699,12.41978932,8.640195425
290,2002/1/14,09:34:24.570596+01,41.9059473,12.48360861,11.77160302
290,2002/1/14,11:59:32.879745+01,41.85213856,12.4731761,9.943975895
290,2002/1/14,12:02:18.455417+01,41.84345901,12.46481207,16.17844422
290,2002/1/14,13:49:49.552824+01,41.81977116,12.4071238,15.83166575
290,2002/2/14,05:34:10.423418+01,41.83880855,12.45271076,5.591153675
290,2002/2/14,05:35:55.425215+01,41.8565073,12.45884768,7.428598742
290,2002/2/14,05:59:56.343213+01,41.90449868,12.48500475,7.410694519
290,2002/2/14,09:27:30.654639+01,41.89923654,12.45208518,6.293132654
290,2002/2/14,11:27:12.538619+01,41.83743641,12.45039896,9.42840771
290,2002/2/14,11:33:12.915019+01,41.85674557,12.49388583,10.81923688
290,2002/2/14,11:59:52.294337+01,41.89842709,12.49150965,10.52920869
290,2002/2/14,12:00:07.277581+01,41.89846384,12.49160676,18.04765168
290,2002/2/14,12:15:24.109985+01,41.85666991,12.49369606,12.92286205
290,2002/2/14,12:27:24.29472+01,41.81652726,12.36991333,12.84591373
290,2002/3/14,05:37:14.852199+01,41.81600781,12.36505958,4.373516634
290,2002/3/14,05:41:28.840349+01,41.84068764,12.45409049,6.201215337
290,2002/3/14,05:59:59.158181+01,41.90390164,12.48748617,7.381122298
290,2002/3/14,06:00:13.767441+01,41.90390164,12.48748617,9.685345345
290,2002/3/14,09:10:33.116124+01,41.85741031,12.4737453,12.14116683
290,2002/3/14,09:19:33.340483+01,41.8396633,12.45189743,8.197540011
290,2002/3/14,12:00:27.780582+01,41.90737265,12.46865043,18.16299946
290,2002/3/14,12:55:23.562268+01,41.85821015,12.3761729,12.40271766
290,2002/3/14,12:58:50.699108+01,41.81614856,12.36552195,12.98738254
291,2002/1/14,00:14:28.523349+01,41.79745577,12.43800437,5.087209359
291,2002/1/14,01:56:39.019303+01,41.82610746,12.47762629,5.97869191
291,2002/1/14,16:45:45.823877+01,41.8009172,12.45506556,13.68298479
291,2002/1/14,16:46:26.61087+01,41.80268394,12.43947843,12.73457666
291,2002/1/14,23:05:25.240639+01,41.85657613,12.48001805,12.1706176
291,2002/1/14,23:38:52.653594+01,41.8756306,12.4807269,11.91070161
291,2002/2/14,00:00:10.535794+01,41.87502332,12.51112334,6.877036527
291,2002/2/14,00:13:51.557763+01,41.85743504,12.49402543,6.844995224
291,2002/2/14,02:26:46.408418+01,41.79154231,12.45143497,4.762684723
291,2002/3/14,09:44:45.882595+01,41.81474558,12.45190014,7.897331532
291,2002/3/14,11:12:20.953866+01,41.85713483,12.49446657,11.28108365
291,2002/3/14,11:36:43.593832+01,41.92580903,12.4650055,10.46706803
291,2002/3/14,11:36:58.265239+01,41.92653047,12.46407863,10.24726077
291,2002/3/14,12:00:04.924241+01,41.932617,12.4598647,14.54197501
291,2002/3/14,12:33:40.793456+01,41.86778552,12.53992611,13.96603881
291,2002/3/14,12:33:52.863669+01,41.86652198,12.54163985,15.1911137
291,2002/3/14,12:51:06.643996+01,41.81159671,12.54123864,13.55037853
291,2002/3/14,12:51:21.480853+01,41.81185855,12.53857276,14.71766553
291,2002/3/14,14:16:06.534634+01,41.80348012,12.45276729,12.854253
293,2002/1/14,08:51:57.076515+01,41.85133355,12.37921217,9.128338432
293,2002/1/14,08:54:46.714894+01,41.88543587,12.38972073,8.182568808
293,2002/1/14,09:54:19.938046+01,41.88742694,12.48200725,8.266378224
293,2002/1/14,10:05:34.900314+01,41.83333169,12.47150749,8.217311264
293,2002/1/14,12:00:48.320555+01,41.91044122,12.51267605,16.67471138
293,2002/1/14,13:29:53.867665+01,41.85720859,12.49429001,15.16653622
293,2002/1/14,14:21:08.721054+01,41.92711777,12.45831429,15.13565376
293,2002/1/14,14:32:29.554989+01,41.93498104,12.4430226,14.60405626
293,2002/2/14,06:44:59.134874+01,41.81639245,12.37018906,10.03286529
293,2002/2/14,06:49:31.795008+01,41.84070429,12.45446599,10.61069219
293,2002/2/14,06:54:01.799784+01,41.85761235,12.49540237,11.04790934
293,2002/2/14,10:16:46.058758+01,41.89525862,12.44824117,7.952366724
293,2002/2/14,12:29:14.901385+01,41.8948065,12.4303131,13.10883577
293,2002/2/14,12:35:32.15439+01,41.81714297,12.37741241,10.76943451
293,2002/2/14,12:47:49.17744+01,41.85747845,12.49512392,12.80216427
293,2002/2/14,14:44:57.618824+01,41.89641448,12.47564773,9.84799586
293,2002/3/14,08:40:32.531383+01,41.81641265,12.36952026,6.795244486
293,2002/3/14,09:36:03.081045+01,41.84028293,12.4528793,11.01297574
293,2002/3/14,09:45:47.607118+01,41.85859508,12.49703424,8.439664962
293,2002/3/14,11:47:50.124471+01,41.927481,12.47359609,9.792340333
293,2002/3/14,12:00:05.655196+01,41.91188584,12.47564907,15.2278252
293,2002/3/14,12:15:36.328347+01,41.92641616,12.46987436,18.19862056
295,2002/1/14,00:17:38.828331+01,41.89592968,12.47693333,8.813072565
295,2002/3/14,16:10:31.414225+01,41.88318913,12.54060022,14.96981753
295,2002/3/14,17:59:49.206935+01,41.89051181,12.53303756,16.68692313
295,2002/3/14,19:31:30.016069+01,41.85736175,12.44704231,10.52092979
295,2002/3/14,19:49:30.661295+01,41.86171659,12.45248171,10.2836757
295,2002/3/14,20:50:16.447833+01,41.92660031,12.52798868,10.97398591
295,2002/3/14,21:56:08.279983+01,41.85675618,12.49406042,12.31588152
295,2002/3/14,22:28:41.10601+01,41.88322397,12.54054917,12.63690693
295,2002/3/14,22:32:11.10517+01,41.88329819,12.54064684,10.92774735
297,2002/1/14,00:38:47.808311+01,41.89721401,12.4728001,7.730500902
297,2002/1/14,01:24:24.146014+01,41.88888734,12.42318931,5.84252192
297,2002/1/14,01:49:41.615085+01,41.94164589,12.4248372,3.593389215
297,2002/1/14,15:41:44.140695+01,41.93663031,12.42808812,12.97908878
297,2002/1/14,15:41:59.539565+01,41.93860578,12.45989792,13.07027065
297,2002/1/14,16:40:22.544816+01,41.90220408,12.47825937,14.26488753
297,2002/1/14,18:54:16.766111+01,41.8958665,12.47218542,15.05004512
297,2002/1/14,23:28:54.630607+01,41.8998894,12.44701549,12.49255956
297,2002/2/14,01:26:42.628085+01,41.90866327,12.54189479,5.991129872
297,2002/2/14,02:54:54.302511+01,41.92547343,12.45864497,6.695306675
297,2002/2/14,03:01:54.915155+01,41.94811949,12.45376154,4.581422244
297,2002/2/14,03:02:41.880298+01,41.94388108,12.45001394,4.450427849
297,2002/2/14,07:09:37.880298+01,41.94388108,12.45001394,8.358325761
298,2002/1/14,02:02:56.462434+01,41.87906507,12.46204809,7.915521758
298,2002/1/14,02:12:56.556587+01,41.89103225,12.43395279,3.829652727
298,2002/1/14,15:53:05.680095+01,41.92772646,12.44641408,11.22078775
298,2002/1/14,15:55:46.25291+01,41.91936552,12.4459198,9.365172325
298,2002/1/14,16:59:32.684948+01,41.90228223,12.50108354,15.14211118
298,2002/1/14,18:10:14.216441+01,41.8839661,12.45536285,8.434350046
298,2002/1/14,20:58:25.827575+01,41.9273002,12.44676663,7.627011889
298,2002/1/14,21:23:54.667437+01,41.91878327,12.4458038,9.871591576
298,2002/2/14,00:00:00.131357+01,41.88132911,12.47734507,7.114145322
298,2002/2/14,02:36:31.251449+01,41.91256381,12.41303466,4.840708896
298,2002/3/14,07:20:01.207162+01,41.91887182,12.44590354,8.430085439
298,2002/3/14,07:58:08.648146+01,41.93304679,12.4463622,7.955945014
298,2002/3/14,07:59:29.651417+01,41.93361643,12.45301357,10.19419494
298,2002/3/14,11:51:41.517046+01,41.90219544,12.48259591,6.516512876
298,2002/3/14,12:28:04.194582+01,41.90509059,12.48549764,17.21289235
298,2002/3/14,13:01:22.072086+01,41.89867801,12.45084031,13.27237875
298,2002/3/14,14:20:59.663057+01,41.84065123,12.45337207,14.56735361
298,2002/3/14,14:49:25.951866+01,41.85662969,12.3770328,13.95880222
298,2002/4/14,07:58:08.648146+01,41.93304679,12.4463622,9.455945014
300,2002/3/14,13:55:34.725508+01,41.8392519,12.5564897,13.40163568
300,2002/3/14,15:22:23.234922+01,41.79803226,12.5380946,13.75455955
300,2002/3/14,15:26:08.202024+01,41.80126331,12.45095859,13.72661712
300,2002/3/14,15:31:55.99299+01,41.86017507,12.37544012,13.29511726
300,2002/3/14,17:39:24.559519+01,41.89955852,12.45304553,16.35871228
300,2002/3/14,18:22:12.479089+01,41.92547932,12.44774449,9.231614092
300,2002/3/14,18:35:07.78607+01,41.91332146,12.45336015,13.68945438
300,2002/3/14,22:37:06.424575+01,41.85713585,12.49675338,13.66958678
300,2002/4/14, 18:21:56.689931+01,41.92655361,12.44739981,9.190854854
300, 03/02/2014, 17:56:54.900978+01,41.92642722,12.42656256,11.66487817
301,2002/3/14,14:35:11.613559+01,41.86433445,12.46956259,16.58399869
301,2002/3/14,16:15:35.532151+01,41.85870933,12.44947931,10.88678714
301,2002/3/14,16:20:21.011893+01,41.85610075,12.45239402,15.07190707
301,2002/3/14,16:20:55.636587+01,41.85723751,12.45454161,18.8947576
301,2002/3/14,17:47:16.051045+01,41.92693869,12.47420252,17.29153817
301,2002/3/14,20:41:35.310204+01,41.92666218,12.48118213,10.60162206
301,2002/3/14,22:59:49.236156+01,41.86517576,12.46955023,9.358715644
302,2002/3/14,14:37:24.404976+01,41.92649633,12.45822693,14.82723542
302,2002/3/14,16:54:06.137149+01,41.85764404,12.49649612,15.21826123
302,2002/3/14,16:54:27.911633+01,41.856776,12.49670275,15.490407
302,2002/3/14,19:25:20.50299+01,41.85731815,12.49484785,12.08808122
302,2002/3/14,19:25:35.49185+01,41.85776345,12.49544894,12.62057245
302,2002/3/14,21:57:17.085866+01,41.92307045,12.42442437,9.452792231
302, 03/02/2014, 14:33:57.654072+01,41.93534753,12.42677105,12.58464647
305,2002/1/14,09:14:19.673574+01,41.89166544,12.50615495,10.40367722
305,2002/1/14,11:13:29.868836+01,41.83689102,12.44995173,9.049913404
305,2002/1/14,11:17:59.867405+01,41.85181143,12.47355436,10.07000725
305,2002/1/14,13:23:59.256297+01,41.90298542,12.49595317,16.21398854
305,2002/1/14,13:44:46.706108+01,41.90967625,12.44839331,12.24721702
305,2002/1/14,14:01:41.640344+01,41.94126933,12.44300606,11.24982829
305,2002/1/14,14:06:41.67309+01,41.93251795,12.52283579,11.7298708
305,2002/2/14,11:59:52.948774+01,41.90588673,12.48351358,9.031143621
305,2002/2/14,12:00:07.643581+01,41.90588788,12.48353107,14.38657092
305,2002/3/14,06:28:05.225664+01,41.87623649,12.50329816,11.8788304
305,2002/3/14,09:51:29.706561+01,41.93857409,12.43705904,8.923983908
305,2002/3/14,10:35:52.510925+01,41.92658658,12.49328251,8.623969855
305,2002/3/14,12:00:10.677049+01,41.89638082,12.48693368,16.17577079
306,2002/1/14,13:35:15.650668+01,41.86744825,12.47931677,14.26836076
306,2002/1/14,16:30:50.629614+01,41.84614877,12.47886816,14.56629994
306,2002/1/14,21:03:10.374166+01,41.86311719,12.47864903,12.05228452
306,2002/1/14,21:09:24.226094+01,41.85232788,12.47467955,11.82385542
306,2002/2/14,13:41:31.338674+01,41.85314372,12.47555744,15.26771677
306,2002/2/14,17:59:47.346208+01,41.89611887,12.48320979,14.36978949
306,2002/2/14,19:47:05.639094+01,41.8576127,12.47386688,11.40414728
306,2002/2/14,19:50:50.61391+01,41.85317884,12.47556695,12.58298826
306,2002/3/14,07:22:39.841135+01,41.85673354,12.47734752,11.26092421
306,2002/3/14,11:59:54.943599+01,41.88670667,12.50789928,12.09887203
306,2002/3/14,13:36:24.814112+01,41.88321549,12.49221074,17.05585022
308,2002/3/14,17:59:45.55693+01,41.79936427,12.59007312,13.22027843
308,2002/3/14,18:00:00.902598+01,41.79936427,12.59007312,9.683444404
308,2002/3/14,18:30:45.57126+01,41.84360601,12.53999097,13.07251549
308,2002/3/14,22:28:54.133556+01,41.8676198,12.5402272,13.36530914
308,2002/3/14,22:29:07.8357+01,41.86622529,12.54178566,10.48614078
309,2002/1/14,08:45:10.985811+01,41.89481944,12.50026837,10.51814874
309,2002/1/14,10:04:08.526868+01,41.92632167,12.46135899,7.39834631
309,2002/1/14,12:44:06.781712+01,41.92697756,12.46110915,13.65453957
309,2002/1/14,12:52:41.011266+01,41.94393195,12.45017331,10.06474284
309,2002/1/14,13:55:57.847726+01,41.90583254,12.47372439,15.58790443
309,2002/2/14,08:42:56.001428+01,41.88461076,12.51073516,12.32555864
309,2002/2/14,09:36:58.847092+01,41.89852435,12.45117286,7.803005676
309,2002/2/14,12:00:09.207566+01,41.90305401,12.49597896,15.35230054
309,2002/2/14,14:08:25.191636+01,41.90783827,12.45179133,12.23928423
309,2002/3/14,08:37:54.430368+01,41.88677611,12.5077754,8.158207764
309,2002/3/14,09:06:33.59583+01,41.85727316,12.50113918,11.59115686
309,2002/3/14,11:46:50.724096+01,41.92692304,12.48169578,10.24722249
309,2002/3/14,12:00:11.000957+01,41.92069671,12.4801584,14.28276235
310,2002/1/14,06:03:09.690285+01,41.81069895,12.57582416,8.826269102
310,2002/1/14,06:58:55.012294+01,41.90923128,12.52082722,9.983963052
310,2002/1/14,07:03:55.486331+01,41.91034556,12.54876675,9.210540043
310,2002/1/14,07:52:40.507837+01,41.84610923,12.47873078,10.03341009
310,2002/1/14,07:59:55.884991+01,41.81773031,12.3829959,7.774428436
310,2002/1/14,10:31:57.247986+01,41.93719792,12.44106561,6.965507395
310,2002/1/14,11:00:29.80451+01,41.91939655,12.44228472,7.661470602
310,2002/1/14,12:28:03.463934+01,41.84293854,12.46687018,13.85085684
310,2002/1/14,12:34:55.772839+01,41.79626061,12.40558471,12.89021454
310,2002/1/14,13:42:03.691316+01,41.87311407,12.48440887,15.39917605
310,2002/2/14,07:12:06.149303+01,41.85497212,12.54063494,8.713150905
310,2002/2/14,07:12:35.933312+01,41.85731462,12.5367185,10.56821119
310,2002/2/14,07:12:51.12879+01,41.85962918,12.53476593,9.198422944
310,2002/2/14,13:32:31.566287+01,41.95188932,12.45149411,12.62005471
310,2002/2/14,13:39:46.300629+01,41.92684738,12.47384098,13.28676455
310,2002/2/14,14:08:11.744142+01,41.91829019,12.53951154,13.71649664
310,2002/2/14,14:09:41.797699+01,41.91342905,12.5527729,15.06733068
310,2002/3/14,05:39:44.319205+01,41.84286103,12.54133138,5.950290166
310,2002/3/14,05:42:44.28182+01,41.85718113,12.51990117,7.380993944
310,2002/3/14,05:43:00.044517+01,41.85830253,12.51659153,7.882379386
310,2002/3/14,10:12:54.251225+01,41.89979677,12.45201228,7.47318212
310,2002/3/14,11:59:48.515285+01,41.89584327,12.47652952,10.65792914
310,2002/3/14,13:03:49.396028+01,41.85751,12.5364927,15.11938972
310,2002/3/14,13:04:17.770757+01,41.85544981,12.53887837,15.6969373
310,2002/3/14,13:04:32.757257+01,41.85452202,12.54173631,12.29474228
311,2002/1/14,00:44:50.403355+01,41.92842185,12.50902049,5.950157538
311,2002/1/14,00:48:20.432211+01,41.92532964,12.49657723,6.904026625
311,2002/1/14,16:42:02.765332+01,41.88494648,12.57691739,14.67733414
311,2002/1/14,17:57:33.060165+01,41.90977386,12.52967119,13.39331132
311,2002/1/14,18:03:18.098657+01,41.90887736,12.52372756,11.43636836
311,2002/1/14,20:54:10.111184+01,41.89844316,12.43075302,10.97758352
311,2002/2/14,00:15:24.179444+01,41.85766502,12.49515237,6.957247645
311,2002/2/14,00:36:09.510649+01,41.81164778,12.53629271,6.753683958
311,2002/2/14,00:49:10.839051+01,41.85609881,12.58551923,4.651234356
311,2002/2/14,00:49:25.830141+01,41.85756865,12.58592002,5.89387704
311,2002/3/14,07:18:03.742133+01,41.87858386,12.5804437,10.24762524
311,2002/3/14,07:47:53.439354+01,41.87490846,12.54023582,10.88527426
311,2002/3/14,12:02:27.294474+01,41.81634457,12.36904301,13.33993605
311,2002/3/14,12:07:29.117696+01,41.840496,12.45533945,14.27799336
311,2002/3/14,13:25:54.722838+01,41.85782442,12.495428,15.62302944
313,2002/3/14,14:24:34.879907+01,41.8925799,12.3891545,11.12236057
313,2002/3/14,16:09:11.510769+01,41.83977167,12.452215,11.4152175
313,2002/3/14,17:29:14.891827+01,41.858415,12.49590833,14.91094746
313,2002/3/14,17:59:46.902429+01,41.83947667,12.46403667,12.8363415
313,2002/3/14,20:33:51.798459+01,41.85683,12.473925,14.10989923
313,2002/3/14,20:34:07.73948+01,41.85836833,12.47431667,12.65395197
313,2002/3/14,21:18:31.438441+01,41.838084,12.4521883,12.25218921
314,2002/3/14,14:50:27.695351+01,41.87722645,12.62686601,15.27707781
314,2002/3/14,15:03:09.015191+01,41.90862098,12.53969705,14.30628429
314,2002/3/14,18:33:46.18823+01,41.92650976,12.47417382,11.12348416
314,2002/3/14,21:02:59.106754+01,41.9252284,12.52223931,11.20563854
314,2002/3/14,21:37:29.975615+01,41.92891485,12.60466572,11.06638255
314,2002/3/14,21:49:44.932067+01,41.88045341,12.62025204,10.4870177
315,2002/1/14,00:31:14.297722+01,41.91070793,12.49258835,6.570862843
315,2002/1/14,16:06:46.971305+01,41.90287669,12.43713926,13.1382266
315,2002/1/14,17:30:29.397485+01,41.90247633,12.45890967,15.7129353
315,2002/1/14,19:09:58.526325+01,41.9293689,12.42745408,7.743518157
315,2002/1/14,22:16:30.830022+01,41.90315166,12.48689646,11.89208408
315,2002/1/14,23:15:24.16291+01,41.89932151,12.45266384,10.42307101
315,2002/2/14,00:00:13.781562+01,41.90493281,12.48293655,7.177811001
315,2002/2/14,00:36:28.503889+01,41.89910071,12.45181089,4.994821022
316,2002/1/14,13:58:24.595696+01,41.9551724,12.5271478,9.533510516
316,2002/1/14,15:07:15.379027+01,41.90150845,12.48061433,11.90505087
316,2002/1/14,16:00:42.759199+01,41.89393053,12.43703155,14.80290897
316,2002/1/14,18:11:45.034365+01,41.89051699,12.51213189,13.0944182
316,2002/1/14,18:57:24.51253+01,41.92872795,12.51229943,11.12032995
316,2002/2/14,14:03:02.119018+01,41.9552259,12.527032,9.966335397
316,2002/2/14,14:11:26.766296+01,41.92577509,12.51565417,15.68847761
316,2002/2/14,15:14:15.432105+01,41.89874408,12.45120285,10.34632628
316,2002/2/14,17:43:29.25947+01,41.85665835,12.37694102,15.79344799
316,2002/2/14,18:01:28.814332+01,41.89980125,12.45402587,15.52658345
316,2002/2/14,18:53:43.147347+01,41.85747788,12.4442073,11.52748542
316,2002/2/14,18:56:22.057616+01,41.85617114,12.45326078,14.23029689
316,2002/2/14,22:22:12.027289+01,41.86177898,12.45261322,11.10705671
316,2002/3/14,13:17:03.562495+01,41.95480683,12.52674824,15.07734241
316,2002/3/14,16:05:16.026554+01,41.89878125,12.45194205,9.907213385
316,2002/3/14,17:59:46.544556+01,41.90810835,12.53021998,12.43380601
316,2002/3/14,18:00:01.53322+01,41.90808695,12.53023087,14.99316715
316,2002/3/14,18:06:32.369171+01,41.90848053,12.54130961,13.36653062
316,2002/3/14,20:49:26.696354+01,41.92694092,12.4898936,9.326184624
317,2002/1/14,00:24:23.487394+01,41.90994512,12.44740498,4.646426226
317,2002/1/14,00:41:04.562383+01,41.89142089,12.47458646,6.867487546
317,2002/1/14,02:01:33.431417+01,41.93411749,12.46232189,6.484105477
317,2002/1/14,16:11:42.876212+01,41.99254031,12.49499193,11.92193137
317,2002/1/14,17:37:02.457044+01,41.92037003,12.48010621,16.10508061
317,2002/1/14,19:02:45.294251+01,41.85593418,12.37687608,10.00104487
317,2002/1/14,19:16:01.574565+01,41.87521473,12.3782436,10.2334491
317,2002/1/14,20:47:44.695384+01,41.94830747,12.4630454,10.07552739
317,2002/1/14,22:45:48.571583+01,41.90751089,12.49033965,12.51741639
317,2002/2/14,01:12:59.810856+01,41.89975868,12.45178101,4.851864043
317,2002/2/14,02:36:07.680373+01,41.92502016,12.46266229,6.298649415
317,2002/2/14,02:36:20.997248+01,41.92660306,12.46131823,5.55746139
317,2002/3/14,06:20:09.397539+01,41.986767,12.4967586,9.840705699
317,2002/3/14,08:24:59.108224+01,41.90990917,12.4526996,7.797960776
317,2002/3/14,09:25:15.466968+01,41.84044393,12.45324245,11.87010592
317,2002/3/14,10:48:00.245322+01,41.85716086,12.44697864,8.20990422
317,2002/3/14,11:59:55.471199+01,41.90494497,12.4950369,10.42526475
317,2002/3/14,12:00:10.718232+01,41.9046696,12.49448079,15.46704936
317,2002/3/14,13:08:39.012305+01,41.92511829,12.42552416,11.90314045
317,2002/3/14,15:00:54.052842+01,41.99442607,12.49326217,14.25019283
317, 03/02/2014, 12:16:55.548356+01,41.92912058,12.42646874,12.24416301
318,2002/1/14,00:19:22.952841+01,41.90356918,12.48879092,7.022850516
318,2002/1/14,01:51:08.771505+01,41.92826462,12.47365445,5.649667566
318,2002/1/14,19:14:43.50622+01,41.94370394,12.47431422,11.53172276
318,2002/1/14,20:32:49.470278+01,41.91916369,12.44574149,10.35642005
318,2002/1/14,21:07:20.758451+01,41.89700018,12.48381545,11.61116665
318,2002/2/14,00:00:04.470562+01,41.90458522,12.47859853,6.055408941
318,2002/2/14,01:05:31.927717+01,41.9936166,12.49558384,5.737733297
318,2002/3/14,06:41:00.202583+01,41.9949166,12.49629695,9.911221916
318,2002/3/14,07:10:25.107159+01,41.95172827,12.45248037,9.056760575
318,2002/3/14,07:32:05.494933+01,41.92578159,12.47335103,10.44971919
318,2002/3/14,13:09:33.572126+01,41.92569771,12.51595474,16.33000378
318,2002/3/14,13:09:48.552622+01,41.92651437,12.51598345,13.35502905
318,2002/4/14,07:10:25.107159+01,41.95172827,12.45248037,8.056760575
320,2002/3/14,14:42:21.091267+01,41.81651167,12.36998667,11.9305276
320,2002/3/14,14:47:04.300363+01,41.84066833,12.45487,14.65604289
320,2002/3/14,14:54:20.124146+01,41.85790333,12.49569833,14.48889113
320,2002/3/14,17:57:57.375656+01,41.9263,12.52311,13.31701282
320,2002/3/14,18:40:42.885399+01,41.85836667,12.47401,13.49459163
320,2002/3/14,18:40:57.42235+01,41.85740167,12.47382833,12.78502941
320,2002/3/14,18:51:12.318485+01,41.83960833,12.452005,11.42855674
321,2002/1/14,00:00:52.860301+01,41.89724633,12.47285075,6.744697613
321,2002/1/14,01:06:53.847896+01,41.95178084,12.45176041,3.682830868
321,2002/1/14,01:16:39.243687+01,41.92795744,12.47339061,5.950512925
321,2002/1/14,02:47:02.206918+01,41.90895738,12.55591699,5.655959082
321,2002/1/14,19:52:24.33655+01,41.9161713,12.5700717,10.10791319
321,2002/1/14,21:59:52.734547+01,41.90999355,12.52995646,11.19660122
321,2002/2/14,02:27:06.507636+01,41.91411142,12.50846148,6.714325534
321,2002/3/14,06:44:01.063449+01,41.86665901,12.54186501,9.718609456
321,2002/3/14,08:50:23.215058+01,41.7972447,12.5895869,9.985997257
321,2002/3/14,11:59:55.467411+01,41.92473401,12.52186297,10.57101688
321,2002/3/14,12:01:55.979989+01,41.92623878,12.52070837,15.75420663
321,2002/3/14,12:02:10.773572+01,41.9267102,12.52034961,13.7497383
322,2002/1/14,09:49:29.604801+01,41.916475,12.37838,7.536594804
322,2002/1/14,10:28:53.670924+01,41.816935,12.37599,8.695222896
322,2002/1/14,12:22:46.944332+01,41.93482167,12.53266333,12.9312827
322,2002/1/14,12:33:22.880642+01,41.93847667,12.56141333,12.35006265
322,2002/1/14,12:53:58.491665+01,41.86932667,12.60370167,13.72771437
322,2002/1/14,12:59:59.281496+01,41.79864667,12.54098,10.87571013
322,2002/1/14,13:02:55.685776+01,41.80076333,12.45500333,13.98884242
322,2002/1/14,13:04:25.113833+01,41.808055,12.41672333,13.29092569
322,2002/1/14,14:55:47.868239+01,41.88872,12.46732833,15.25872818
322,2002/1/14,15:08:14.372237+01,41.884355,12.39621333,10.97327836
322,2002/2/14,10:22:41.954794+01,41.91661167,12.37842167,7.745655631
322,2002/2/14,11:18:23.672837+01,41.858545,12.4962,10.8139541
322,2002/2/14,11:18:27.701068+01,41.85723167,12.49438333,10.68015745
322,2002/2/14,11:28:38.097933+01,41.81612667,12.36499833,8.247728776
322,2002/2/14,14:18:18.10902+01,41.81628833,12.36804167,12.10939548
322,2002/2/14,14:43:39.284554+01,41.85975833,12.37552667,12.17476002
322,2002/2/14,15:15:09.534839+01,41.855935,12.47169833,14.87943219
322,2002/2/14,15:30:00.120149+01,41.89635833,12.47481833,15.36123377
322,2002/3/14,06:27:37.447569+01,41.89635833,12.47481833,10.8360191
322,2002/3/14,09:43:33.26362+01,41.86049667,12.37516333,8.448118735
322,2002/3/14,09:43:47.90683+01,41.85618667,12.37702333,8.027327788
322,2002/3/14,10:22:01.828985+01,41.84072167,12.47462167,12.19552245
322,2002/3/14,12:00:04.947777+01,41.91259333,12.46551833,18.3016568
322,2002/3/14,12:40:34.987404+01,41.92634833,12.482245,13.82986393
322,2002/3/14,14:17:12.345684+01,41.91727667,12.36624,12.30760732
322, 03/02/2014, 12:33:28.412061+01,41.93546333,12.42686,12.19462893
323,2002/3/14,05:55:39.291163+01,41.92669617,12.5745633,5.270249497
323,2002/3/14,09:11:03.521844+01,41.9085402,12.54136634,9.62156681
323,2002/3/14,09:38:49.291163+01,41.92669617,12.5745633,10.58171327
323,2002/3/14,10:41:30.342116+01,41.91466244,12.45204187,7.052206502
323,2002/3/14,11:32:36.34353+01,41.93552602,12.42678794,8.791459842
323,2002/3/14,11:34:50.831206+01,41.92701734,12.45812258,11.46657463
323,2002/3/14,11:59:47.889957+01,41.89998091,12.48437851,10.25444098
323,2002/3/14,12:42:51.819569+01,41.92571227,12.52771705,21.18164872
323,2002/3/14,12:43:05.717241+01,41.92693084,12.5280699,11.65958932
323,2002/3/14,13:05:56.941826+01,41.96526397,12.45178991,10.91440131
323,2002/4/14,11:32:36.34353+01,41.93552602,12.42678794,7.791459842
324,2002/2/14,15:50:55.921328+01,41.84059834,12.45337534,13.39549116
324,2002/2/14,15:57:26.131603+01,41.85866998,12.47100399,14.39993289
324,2002/2/14,16:22:06.838813+01,41.89920348,12.452253,12.14619979
324,2002/2/14,16:42:06.831063+01,41.81640813,12.36838133,11.90411419
324,2002/2/14,19:15:54.59438+01,41.85652991,12.37695191,11.24807748
324,2002/2/14,19:16:10.14094+01,41.86026379,12.37535943,10.62296663
324,2002/2/14,20:28:53.208512+01,41.89970195,12.46112684,11.77771321
324,2002/3/14,01:11:43.623902+01,41.92592306,12.45859399,8.281795956
324,2002/3/14,01:44:28.835722+01,41.93916039,12.46012579,7.524118482
324,2002/3/14,01:44:43.775909+01,41.93228303,12.42611772,5.343796937
324,2002/3/14,01:54:29.493997+01,41.90052237,12.43307143,3.693317867
324,2002/3/14,17:28:17.424018+01,41.84066917,12.45479867,16.01851311
324,2002/3/14,17:37:59.005696+01,41.81635876,12.36789686,11.88653478
324,2002/3/14,20:56:54.147917+01,41.85746633,12.37663985,10.81436782
324,2002/3/14,20:57:09.166774+01,41.86122285,12.37498107,10.29833007
324,2002/3/14,21:07:25.554687+01,41.88905702,12.45374565,11.8461283
324,2002/3/14,22:38:06.397905+01,41.85704376,12.56216515,10.56946335
324,2002/3/14,22:41:37.37968+01,41.86730501,12.54103378,10.77316914
325,2002/3/14,16:33:00.395739+01,41.91629634,12.46313123,16.76659097
